"Map","Archetype","Hash","Kind","Ytyp","Asset","Texture","Physics","Status"
"chapadao","hash_62F2610C","HASH_62F2610C","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_62F2610C","hash_DAC99FC2","hash_62F2610C","defined"
"chapadao","hash_4D6410F7","HASH_4D6410F7","unknown","","","","","native_or_missing"
"chapadao","hash_DE3DE404","HASH_DE3DE404","unknown","","","","","native_or_missing"
"chapadao","hash_6FA119C7","HASH_6FA119C7","unknown","","","","","native_or_missing"
"chapadao","hash_77C2A9F1","HASH_77C2A9F1","unknown","","","","","native_or_missing"
"chapadao","hash_71A37A08","HASH_71A37A08","direct","","[ydr]\qssorvete1.ydr","","","matched"
"chapadao","hash_71A37A08","HASH_71A37A08","Drawable","[ytyp]\detailrua1.ytyp","hash_71A37A08","hash_71A37A08","hash_71A37A08","defined"
"chapadao","hash_1BF19C10","HASH_1BF19C10","unknown","","","","","native_or_missing"
"chapadao","hash_56B77806","HASH_56B77806","direct","","[ydr]\quebradashop_mesadroga.ydr","","","matched"
"chapadao","hash_56B77806","HASH_56B77806","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_56B77806","hash_69D05E84","hash_56B77806","defined"
"chapadao","hash_4B9B237C","HASH_4B9B237C","unknown","","","","","native_or_missing"
"chapadao","hash_BF46CD94","HASH_BF46CD94","direct","","[ydr]\tijoloqs.ydr","","","matched"
"chapadao","hash_BF46CD94","HASH_BF46CD94","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_BF46CD94","hash_BF46CD94","hash_BF46CD94","defined"
"chapadao","hash_CFFBB0F1","HASH_CFFBB0F1","unknown","","","","","native_or_missing"
"chapadao","hash_59C16E2C","HASH_59C16E2C","unknown","","","","","native_or_missing"
"chapadao","hash_A1F54321","HASH_A1F54321","unknown","","","","","native_or_missing"
"chapadao","hash_BEAC7C8F","HASH_BEAC7C8F","unknown","","","","","native_or_missing"
"chapadao","hash_CC691808","HASH_CC691808","unknown","","","","","native_or_missing"
"chapadao","hash_F91D716C","HASH_F91D716C","unknown","","","","","native_or_missing"
"chapadao","hash_16DBACE8","HASH_16DBACE8","unknown","","","","","native_or_missing"
"chapadao","hash_49673B7D","HASH_49673B7D","unknown","","","","","native_or_missing"
"chapadao","hash_49F90A9B","HASH_49F90A9B","unknown","","","","","native_or_missing"
"chapadao","hash_6842472D","HASH_6842472D","unknown","","","","","native_or_missing"
"chapadao","hash_2CD6D8B7","HASH_2CD6D8B7","direct","","[ydr]\escada_01.ydr","","","matched"
"chapadao","hash_2CD6D8B7","HASH_2CD6D8B7","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_2CD6D8B7","props","hash_893DA201","defined"
"chapadao","hash_72178DBA","HASH_72178DBA","unknown","","","","","native_or_missing"
"chapadao","hash_7B53A032","HASH_7B53A032","unknown","","","","","native_or_missing"
"chapadao","hash_4293EBF2","HASH_4293EBF2","unknown","","","","","native_or_missing"
"chapadao","hash_B60A04EC","HASH_B60A04EC","unknown","","","","","native_or_missing"
"chapadao","hash_31627D68","HASH_31627D68","unknown","","","","","native_or_missing"
"chapadao","hash_A38171BC","HASH_A38171BC","unknown","","","","","native_or_missing"
"chapadao","hash_CCBBD31F","HASH_CCBBD31F","direct","","[ydr]\golqs.ydr","","","matched"
"chapadao","hash_CCBBD31F","HASH_CCBBD31F","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_CCBBD31F","hash_DAC99FC2","hash_CCBBD31F","defined"
"chapadao","hash_04D91726","HASH_04D91726","direct","","[ydr]\basevb5.ydr","","","matched"
"chapadao","hash_04D91726","HASH_04D91726","Drawable","[ydr]\barracoqs10.ytyp","hash_04D91726","hash_DAC99FC2","hash_04D91726","defined"
"chapadao","hash_0CFFB6B0","HASH_0CFFB6B0","unknown","","","","","native_or_missing"
"chapadao","hash_9C610E9F","HASH_9C610E9F","unknown","","","","","native_or_missing"
"chapadao","hash_CCAB2CE8","HASH_CCAB2CE8","unknown","","","","","native_or_missing"
"chapadao","hash_6476EBFC","HASH_6476EBFC","unknown","","","","","native_or_missing"
"chapadao","hash_319D864A","HASH_319D864A","unknown","","","","","native_or_missing"
"chapadao","hash_C079B265","HASH_C079B265","unknown","","","","","native_or_missing"
"chapadao","hash_08C198E9","HASH_08C198E9","unknown","","","","","native_or_missing"
"chapadao","hash_84EB66A0","HASH_84EB66A0","unknown","","","","","native_or_missing"
"chapadao","hash_CE3D7AA0","HASH_CE3D7AA0","unknown","","","","","native_or_missing"
"chapadao","hash_04097527","HASH_04097527","unknown","","","","","native_or_missing"
"chapadao","hash_2CA42DDC","HASH_2CA42DDC","unknown","","","","","native_or_missing"
"chapadao","hash_61411A21","HASH_61411A21","direct","","[yft]\quebradashop_tenda2025.yft","","","matched"
"chapadao","hash_61411A21","HASH_61411A21","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_61411A21","hash_61411A21","","defined"
"chapadao","hash_55B5EAEE","HASH_55B5EAEE","direct","","[yft]\quebradashop_tenda2025a.yft","","","matched"
"chapadao","hash_55B5EAEE","HASH_55B5EAEE","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_55B5EAEE","hash_55B5EAEE","","defined"
"chapadao","hash_47794E75","HASH_47794E75","direct","","[yft]\quebradashop_tenda2025b.yft","","","matched"
"chapadao","hash_47794E75","HASH_47794E75","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_47794E75","hash_47794E75","","defined"
"chapadao","hash_B262BED2","HASH_B262BED2","direct","","[ydr]\zant_rave_poste.ydr","","","matched"
"chapadao","hash_B262BED2","HASH_B262BED2","Drawable","[ydr]\barracoqs10.ytyp","hash_B262BED2","hash_07D69C2C","hash_B262BED2","defined"
"chapadao","hash_B262BED2","HASH_B262BED2","Drawable","[ydr]\barracoqs10.ytyp","hash_B262BED2","hash_99D2BF12","hash_B262BED2","defined"
"chapadao","hash_02747154","HASH_02747154","direct","","[ydr]\palco_qs.ydr","","","matched"
"chapadao","hash_02747154","HASH_02747154","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_02747154","hash_02747154","hash_02747154","defined"
"chapadao","hash_354CF021","HASH_354CF021","direct","","[ydr]\gradepalco.ydr","","","matched"
"chapadao","hash_354CF021","HASH_354CF021","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_354CF021","hash_354CF021","hash_354CF021","defined"
"chapadao","hash_FF083D9B","HASH_FF083D9B","direct","","[ydr]\qssom.ydr","","","matched"
"chapadao","hash_FF083D9B","HASH_FF083D9B","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_FF083D9B","hash_6A24C321","hash_FF083D9B","defined"
"chapadao","hash_3AE1A833","HASH_3AE1A833","direct","","[ydr]\quebradashop_dj.ydr","","","matched"
"chapadao","hash_3AE1A833","HASH_3AE1A833","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_3AE1A833","hash_3AE1A833","hash_3AE1A833","defined"
"chapadao","hash_719A46FF","HASH_719A46FF","direct","","[ydr]\quebradashop_paredaosomt.ydr","","","matched"
"chapadao","hash_719A46FF","HASH_719A46FF","Drawable","[ytyp]\detailrua1.ytyp","hash_719A46FF","hash_719A46FF","hash_719A46FF","defined"
"chapadao","hash_485FFF64","HASH_485FFF64","unknown","","","","","native_or_missing"
"chapadao","hash_3E5D8D99","HASH_3E5D8D99","unknown","","","","","native_or_missing"
"chapadao","hash_5C8957B5","HASH_5C8957B5","unknown","","","","","native_or_missing"
"chapadao","hash_F453D33E","HASH_F453D33E","direct","","[ydr]\quebradashopgraf489.ydr","","","matched"
"chapadao","hash_F453D33E","HASH_F453D33E","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_F453D33E","hash_F453D33E","hash_F453D33E","defined"
"chapadao","hash_E1F9D46F","HASH_E1F9D46F","direct","","[ydr]\quebradashopgraf543.ydr","","","matched"
"chapadao","hash_E1F9D46F","HASH_E1F9D46F","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_E1F9D46F","hash_E1F9D46F","hash_E1F9D46F","defined"
"chapadao","hash_CC46A909","HASH_CC46A909","direct","","[ydr]\quebradashopgraf544.ydr","","","matched"
"chapadao","hash_CC46A909","HASH_CC46A909","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_CC46A909","hash_CC46A909","hash_CC46A909","defined"
"chapadao","hash_63F36600","HASH_63F36600","direct","","[ydr]\quebradashopgraf583.ydr","","","matched"
"chapadao","hash_63F36600","HASH_63F36600","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_63F36600","hash_63F36600","hash_63F36600","defined"
"chapadao","hash_724602A5","HASH_724602A5","direct","","[ydr]\quebradashopgraf584.ydr","","","matched"
"chapadao","hash_724602A5","HASH_724602A5","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_724602A5","hash_724602A5","hash_724602A5","defined"
"chapadao","hash_CCABB777","HASH_CCABB777","direct","","[ydr]\quebradashopgraf588.ydr","","","matched"
"chapadao","hash_CCABB777","HASH_CCABB777","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_CCABB777","hash_CCABB777","hash_CCABB777","defined"
"chapadao","hash_6C1277A2","HASH_6C1277A2","direct","","[ydr]\quebradashopgraf590.ydr","","","matched"
"chapadao","hash_6C1277A2","HASH_6C1277A2","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_6C1277A2","hash_6C1277A2","hash_6C1277A2","defined"
"chapadao","hash_03C4ECDB","HASH_03C4ECDB","unknown","","","","","native_or_missing"
"chapadao","hash_7CFD8781","HASH_7CFD8781","unknown","","","","","native_or_missing"
"chapadao","hash_2B11C167","HASH_2B11C167","direct","","[ydr]\fav_qs_lombada.ydr","","","matched"
"chapadao","hash_2B11C167","HASH_2B11C167","Drawable","[ytyp]\detailrua1.ytyp","hash_2B11C167","hash_2E3DADDA","hash_2B11C167","defined"
"chapadao","hash_0C1DC698","HASH_0C1DC698","direct","","[ydr]\espetinhovb.ydr","","","matched"
"chapadao","hash_0C1DC698","HASH_0C1DC698","Drawable","[ydr]\barracoqs10.ytyp","hash_0C1DC698","hash_CBC6FBD3","hash_0C1DC698","defined"
"chapadao","hash_95C95659","HASH_95C95659","unknown","","","","","native_or_missing"
"chapadao","hash_4B414082","HASH_4B414082","unknown","","","","","native_or_missing"
"chapadao","hash_92E05029","HASH_92E05029","unknown","","","","","native_or_missing"
"chapadao","hash_E32C6055","HASH_E32C6055","unknown","","","","","native_or_missing"
"chapadao","hash_B0EFFBDD","HASH_B0EFFBDD","unknown","","","","","native_or_missing"
"chapadao","hash_A4F7B696","HASH_A4F7B696","unknown","","","","","native_or_missing"
"chapadao","hash_902D2C9F","HASH_902D2C9F","unknown","","","","","native_or_missing"
"chapadao","hash_C9A375D8","HASH_C9A375D8","unknown","","","","","native_or_missing"
"chapadao","hash_8662B9BF","HASH_8662B9BF","unknown","","","","","native_or_missing"
"chapadao","hash_78151D24","HASH_78151D24","unknown","","","","","native_or_missing"
"chapadao","hash_0B86B5BB","HASH_0B86B5BB","unknown","","","","","native_or_missing"
"chapadao","hash_4DE6A409","HASH_4DE6A409","unknown","","","","","native_or_missing"
"chapadao","hash_92F001A2","HASH_92F001A2","unknown","","","","","native_or_missing"
"chapadao","hash_6C359F1E","HASH_6C359F1E","direct","","[ydr]\zant_rave_lampadasnew.ydr","","","matched"
"chapadao","hash_6C359F1E","HASH_6C359F1E","Drawable","[ydr]\barracoqs10.ytyp","hash_6C359F1E","hash_55FD4B3B","hash_6C359F1E","defined"
"chapadao","hash_1D65B828","HASH_1D65B828","unknown","","","","","native_or_missing"
"chapadao","hash_B7587711","HASH_B7587711","unknown","","","","","native_or_missing"
"chapadao","hash_33A12F6E","HASH_33A12F6E","unknown","","","","","native_or_missing"
"chapadao","hash_3BFBACC6","HASH_3BFBACC6","direct","","[ydr]\quebradashop_heliop.ydr","","","matched"
"chapadao","hash_3BFBACC6","HASH_3BFBACC6","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_3BFBACC6","hash_7E0A4F1B","hash_3BFBACC6","defined"
"chapadao","hash_F42FD8BE","HASH_F42FD8BE","direct","","[ydr]\quebradashop_escada2.ydr","","","matched"
"chapadao","hash_F42FD8BE","HASH_F42FD8BE","Drawable","[mapas]\[favelatunel]\quebradashoprua_tunnel.ytyp","hash_F42FD8BE","hash_5614CAD9","","defined"
"chapadao","hash_F42FD8BE","HASH_F42FD8BE","Drawable","[ydr]\barracoqs10.ytyp","hash_F42FD8BE","hash_5614CAD9","","defined"
"chapadao","hash_3D48133C","HASH_3D48133C","direct","","[ydr]\pequenaescada_02.ydr","","","matched"
"chapadao","hash_3D48133C","HASH_3D48133C","Drawable","[ytyp]\detailrua1.ytyp","hash_3D48133C","props","","defined"
"chapadao","hash_CEF38A2C","HASH_CEF38A2C","unknown","","","","","native_or_missing"
"chapadao","hash_29F3F9D1","HASH_29F3F9D1","unknown","","","","","native_or_missing"
"chapadao","hash_8A805EF9","HASH_8A805EF9","unknown","","","","","native_or_missing"
"chapadao","hash_1795A065","HASH_1795A065","unknown","","","","","native_or_missing"
"chapadao","hash_977523E5","HASH_977523E5","unknown","","","","","native_or_missing"
"chapadao","hash_D5C0BC07","HASH_D5C0BC07","unknown","","","","","native_or_missing"
"chapadao","ruaquebradashop_obsvt","HASH_6B81B3F2","direct","","[mapas]\chapadao\ruaquebradashop_obsvt.ydr","","","matched"
"chapadao","ruaquebradashop_obsvt","HASH_6B81B3F2","Drawable","[mapas]\chapadao\ruaquebradashop_obsvt.ytyp","hash_6B81B3F2","hash_7D490B95","hash_6B81B3F2","defined"
"chapadao","hash_5138A3F6","HASH_5138A3F6","direct","","[ydr]\adegavb.ydr","","","matched"
"chapadao","hash_5138A3F6","HASH_5138A3F6","Drawable","[ydr]\barracoqs10.ytyp","hash_5138A3F6","hash_29E5B098","hash_5138A3F6","defined"
"chapadao","hash_2B3FF42A","HASH_2B3FF42A","unknown","","","","","native_or_missing"
"chapadao","hash_197D50A5","HASH_197D50A5","unknown","","","","","native_or_missing"
"chapadao","hash_639AB390","HASH_639AB390","unknown","","","","","native_or_missing"
"chapadao","hash_77DAF401","HASH_77DAF401","unknown","","","","","native_or_missing"
"chapadao","hash_3D724E0E","HASH_3D724E0E","unknown","","","","","native_or_missing"
"chapadao","hash_2F8B2BE6","HASH_2F8B2BE6","unknown","","","","","native_or_missing"
"chapadao","hash_D1FAF0C3","HASH_D1FAF0C3","unknown","","","","","native_or_missing"
"chapadao","hash_36400ACA","HASH_36400ACA","unknown","","","","","native_or_missing"
"chapadao","hash_E4B0AE85","HASH_E4B0AE85","unknown","","","","","native_or_missing"
"chapadao","hash_720736E5","HASH_720736E5","unknown","","","","","native_or_missing"
"chapadao","hash_BD097953","HASH_BD097953","unknown","","","","","native_or_missing"
"chapadao","hash_FAB5C4DF","HASH_FAB5C4DF","unknown","","","","","native_or_missing"
"chapadao","hash_5CB60CFE","HASH_5CB60CFE","unknown","","","","","native_or_missing"
"chapadao","hash_DFEEAD02","HASH_DFEEAD02","unknown","","","","","native_or_missing"
"chapadao","hash_6FD256CD","HASH_6FD256CD","unknown","","","","","native_or_missing"
"chapadao","hash_6DC45B7A","HASH_6DC45B7A","unknown","","","","","native_or_missing"
"chapadao","hash_7AB9FD81","HASH_7AB9FD81","unknown","","","","","native_or_missing"
"chapadao","hash_93D669C6","HASH_93D669C6","unknown","","","","","native_or_missing"
"chapadao","hash_E2EB322B","HASH_E2EB322B","unknown","","","","","native_or_missing"
"chapadao","hash_552846A4","HASH_552846A4","unknown","","","","","native_or_missing"
"chapadao","hash_1EA37333","HASH_1EA37333","unknown","","","","","native_or_missing"
"chapadao","hash_054258E1","HASH_054258E1","unknown","","","","","native_or_missing"
"chapadao","hash_6738BE12","HASH_6738BE12","unknown","","","","","native_or_missing"
"chapadao","hash_123C0A89","HASH_123C0A89","unknown","","","","","native_or_missing"
"chapadao","hash_FFA54E54","HASH_FFA54E54","unknown","","","","","native_or_missing"
"chapadao","hash_45EFE1AA","HASH_45EFE1AA","unknown","","","","","native_or_missing"
"chapadao","hash_4F9B5697","HASH_4F9B5697","direct","","[ydr]\madeiravb3.ydr","","","matched"
"chapadao","hash_4F9B5697","HASH_4F9B5697","Drawable","[ydr]\barracoqs10.ytyp","hash_4F9B5697","hash_4F9B5697","hash_4F9B5697","defined"
"chapadao","hash_99730BEA","HASH_99730BEA","unknown","","","","","native_or_missing"
"chapadao","hash_282E1D9C","HASH_282E1D9C","unknown","","","","","native_or_missing"
"chapadao","hash_2D4768B4","HASH_2D4768B4","unknown","","","","","native_or_missing"
"chapadao","hash_C18B8FA3","HASH_C18B8FA3","unknown","","","","","native_or_missing"
"chapadao","hash_629741CD","HASH_629741CD","unknown","","","","","native_or_missing"
"chapadao","hash_5293CC8D","HASH_5293CC8D","unknown","","","","","native_or_missing"
"chapadao","hash_5571173D","HASH_5571173D","unknown","","","","","native_or_missing"
"chapadao","hash_0119735D","HASH_0119735D","unknown","","","","","native_or_missing"
"chapadao","hash_FFDC3B30","HASH_FFDC3B30","unknown","","","","","native_or_missing"
"chapadao","hash_8FD0E6B3","HASH_8FD0E6B3","unknown","","","","","native_or_missing"
"chapadao","hash_CF9537F8","HASH_CF9537F8","direct","","[ydr]\zant_tenda_bar.ydr","","","matched"
"chapadao","hash_CF9537F8","HASH_CF9537F8","Drawable","[ydr]\barracoqs10.ytyp","hash_CF9537F8","hash_CF9537F8","hash_CF9537F8","defined"
"chapadao","hash_CF9537F8","HASH_CF9537F8","Drawable","[ydr]\barracoqs10.ytyp","hash_CF9537F8","hash_99D2BF12","hash_CF9537F8","defined"
"chapadao","hash_DE4B50DE","HASH_DE4B50DE","unknown","","","","","native_or_missing"
"chapadao","hash_43E09D33","HASH_43E09D33","unknown","","","","","native_or_missing"
"chapadao","hash_D339FA18","HASH_D339FA18","direct","","[ydr]\vbweed.ydr","","","matched"
"chapadao","hash_D339FA18","HASH_D339FA18","Drawable","[ydr]\barracoqs10.ytyp","hash_D339FA18","hash_69D05E84","hash_D339FA18","defined"
"chapadao","hash_D65F8233","HASH_D65F8233","direct","","[ydr]\armavb3.ydr","","","matched"
"chapadao","hash_D65F8233","HASH_D65F8233","Drawable","[ydr]\barracoqs10.ytyp","hash_D65F8233","hash_B96BEB8D","hash_D65F8233","defined"
"chapadao","hash_1C4CCDBC","HASH_1C4CCDBC","direct","","[ydr]\vbweed4.ydr","","","matched"
"chapadao","hash_1C4CCDBC","HASH_1C4CCDBC","Drawable","[ydr]\barracoqs10.ytyp","hash_1C4CCDBC","hash_69D05E84","hash_1C4CCDBC","defined"
"chapadao","hash_363F01BC","HASH_363F01BC","direct","","[ydr]\vbweed3.ydr","","","matched"
"chapadao","hash_363F01BC","HASH_363F01BC","Drawable","[ydr]\barracoqs10.ytyp","hash_363F01BC","hash_69D05E84","hash_363F01BC","defined"
"chapadao","hash_FE83922A","HASH_FE83922A","direct","","[ydr]\vbweed7.ydr","","","matched"
"chapadao","hash_FE83922A","HASH_FE83922A","Drawable","[ydr]\barracoqs10.ytyp","hash_FE83922A","hash_69D05E84","hash_FE83922A","defined"
"chapadao","hash_5B0F4B28","HASH_5B0F4B28","direct","","[ydr]\vbweed8.ydr","","","matched"
"chapadao","hash_5B0F4B28","HASH_5B0F4B28","Drawable","[ydr]\barracoqs10.ytyp","hash_5B0F4B28","hash_69D05E84","hash_5B0F4B28","defined"
"chapadao","hash_8AE99900","HASH_8AE99900","unknown","","","","","native_or_missing"
"chapadao","hash_ECDEAF31","HASH_ECDEAF31","direct","","[ydr]\armavb2.ydr","","","matched"
"chapadao","hash_ECDEAF31","HASH_ECDEAF31","Drawable","[ydr]\barracoqs10.ytyp","hash_ECDEAF31","hash_B96BEB8D","hash_ECDEAF31","defined"
"chapadao","hash_0AFF8C6C","HASH_0AFF8C6C","unknown","","","","","native_or_missing"
"chapadao","hash_8DD89F56","HASH_8DD89F56","unknown","","","","","native_or_missing"
"chapadao","hash_9970981E","HASH_9970981E","unknown","","","","","native_or_missing"
"chapadao","hash_68804D6B","HASH_68804D6B","unknown","","","","","native_or_missing"
"chapadao","hash_8A9ADA75","HASH_8A9ADA75","unknown","","","","","native_or_missing"
"chapadao","hash_4FABBD01","HASH_4FABBD01","unknown","","","","","native_or_missing"
"chapadao","hash_10181D02","HASH_10181D02","unknown","","","","","native_or_missing"
"chapadao","hash_CDA08267","HASH_CDA08267","unknown","","","","","native_or_missing"
"chapadao","hash_44C08BCD","HASH_44C08BCD","direct","","[ydr]\barbeariavb3.ydr","","","matched"
"chapadao","hash_44C08BCD","HASH_44C08BCD","Drawable","[ydr]\barracoqs10.ytyp","hash_44C08BCD","hash_29E5B098","hash_44C08BCD","defined"
"chapadao","hash_E444E61B","HASH_E444E61B","unknown","","","","","native_or_missing"
"chapadao","hash_55AC9488","HASH_55AC9488","unknown","","","","","native_or_missing"
"chapadao","hash_D656F75A","HASH_D656F75A","direct","","[ydr]\qsbalcao2.ydr","","","matched"
"chapadao","hash_D656F75A","HASH_D656F75A","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_D656F75A","hash_D656F75A","hash_D656F75A","defined"
"chapadao","hash_111091F7","HASH_111091F7","unknown","","","","","native_or_missing"
"chapadao","hash_7786A8DA","HASH_7786A8DA","unknown","","","","","native_or_missing"
"chapadao","hash_E9CE5291","HASH_E9CE5291","unknown","","","","","native_or_missing"
"chapadao","hash_C2FBD300","HASH_C2FBD300","unknown","","","","","native_or_missing"
"chapadao","hash_714D93AE","HASH_714D93AE","unknown","","","","","native_or_missing"
"chapadao","hash_0C0B5A28","HASH_0C0B5A28","unknown","","","","","native_or_missing"
"chapadao","hash_A5B043AD","HASH_A5B043AD","unknown","","","","","native_or_missing"
"chapadao","hash_2F71C090","HASH_2F71C090","unknown","","","","","native_or_missing"
"chapadao","hash_D6FDC209","HASH_D6FDC209","unknown","","","","","native_or_missing"
"chapadao","hash_9D42A76E","HASH_9D42A76E","unknown","","","","","native_or_missing"
"chapadao","hash_2831CEA8","HASH_2831CEA8","unknown","","","","","native_or_missing"
"chapadao","hash_328EE362","HASH_328EE362","unknown","","","","","native_or_missing"
"chapadao","hash_05A6F052","HASH_05A6F052","unknown","","","","","native_or_missing"
"chapadao","hash_B52DB6CC","HASH_B52DB6CC","direct","","[ydr]\qsv_51_clothing03red.ydr","","","matched"
"chapadao","hash_B52DB6CC","HASH_B52DB6CC","Drawable","[ydr]\qs_props.ytyp","hash_B52DB6CC","hash_B82851B1","hash_B52DB6CC","defined"
"chapadao","hash_159F9649","HASH_159F9649","direct","","[ydr]\qsv_51_clothing08red.ydr","","","matched"
"chapadao","hash_159F9649","HASH_159F9649","Drawable","[ydr]\qs_props.ytyp","hash_159F9649","hash_B82851B1","hash_159F9649","defined"
"chapadao","hash_FAF08169","HASH_FAF08169","direct","","[ydr]\qs_graf_10.ydr","","","matched"
"chapadao","hash_E8D9CFEC","HASH_E8D9CFEC","unknown","","","","","native_or_missing"
"chapadao","hash_A430B2F9","HASH_A430B2F9","direct","","[ydr]\quebradashopgraf486.ydr","","","matched"
"chapadao","hash_A430B2F9","HASH_A430B2F9","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_A430B2F9","hash_A430B2F9","hash_A430B2F9","defined"
"chapadao","hash_F6B0BE54","HASH_F6B0BE54","direct","","[ydr]\quebradashopgraf260.ydr","","","matched"
"chapadao","hash_F6B0BE54","HASH_F6B0BE54","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_F6B0BE54","hash_F6B0BE54","hash_F6B0BE54","defined"
"chapadao","hash_86ECC869","HASH_86ECC869","direct","","[ydr]\quebradashopgraf287.ydr","","","matched"
"chapadao","hash_86ECC869","HASH_86ECC869","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_86ECC869","hash_86ECC869","hash_86ECC869","defined"
"chapadao","hash_722FA28E","HASH_722FA28E","unknown","","","","","native_or_missing"
"chapadao","hash_0F6D8395","HASH_0F6D8395","unknown","","","","","native_or_missing"
"chapadao","hash_06818471","HASH_06818471","unknown","","","","","native_or_missing"
"chapadao","hash_F8275B68","HASH_F8275B68","unknown","","","","","native_or_missing"
"chapadao","hash_968A47D1","HASH_968A47D1","unknown","","","","","native_or_missing"
"chapadao","hash_8FA37B54","HASH_8FA37B54","unknown","","","","","native_or_missing"
"chapadao","hash_57D26786","HASH_57D26786","direct","","[ydr]\quebradashopgraf502.ydr","","","matched"
"chapadao","hash_57D26786","HASH_57D26786","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_57D26786","hash_57D26786","hash_57D26786","defined"
"chapadao","hash_8F085317","HASH_8F085317","unknown","","","","","native_or_missing"
"chapadao","hash_FED3366D","HASH_FED3366D","direct","","[ydr]\quebradashopgraf516.ydr","","","matched"
"chapadao","hash_FED3366D","HASH_FED3366D","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_FED3366D","hash_FED3366D","hash_FED3366D","defined"
"chapadao","hash_8CE9D1B4","HASH_8CE9D1B4","direct","","[ydr]\quebradashopgraf506.ydr","","","matched"
"chapadao","hash_8CE9D1B4","HASH_8CE9D1B4","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_8CE9D1B4","hash_8CE9D1B4","hash_8CE9D1B4","defined"
"chapadao","hash_8F33260A","HASH_8F33260A","unknown","","","","","native_or_missing"
"chapadao","hash_31213FC4","HASH_31213FC4","direct","","[ydr]\quebradashop49.ydr","","","matched"
"chapadao","hash_31213FC4","HASH_31213FC4","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_31213FC4","hash_DAC99FC2","hash_31213FC4","defined"
"chapadao","hash_BA525FD5","HASH_BA525FD5","direct","","[ydr]\qsbalcao.ydr","","","matched"
"chapadao","hash_BA525FD5","HASH_BA525FD5","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_BA525FD5","hash_BA525FD5","hash_BA525FD5","defined"
"chapadao","hash_D62E53EC","HASH_D62E53EC","direct","","[ydr]\madeiravb.ydr","","","matched"
"chapadao","hash_D62E53EC","HASH_D62E53EC","Drawable","[ytyp]\detailrua1.ytyp","hash_D62E53EC","hash_B77608F1","hash_D62E53EC","defined"
"chapadao","hash_37FA28BA","HASH_37FA28BA","direct","","[ydr]\quebradashopgraf512.ydr","","","matched"
"chapadao","hash_37FA28BA","HASH_37FA28BA","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_37FA28BA","hash_37FA28BA","hash_37FA28BA","defined"
"chapadao","hash_A38D9617","HASH_A38D9617","unknown","","","","","native_or_missing"
"chapadao","hash_BE4C9620","HASH_BE4C9620","unknown","","","","","native_or_missing"
"chapadao","hash_B388538B","HASH_B388538B","unknown","","","","","native_or_missing"
"chapadao","hash_44969529","HASH_44969529","unknown","","","","","native_or_missing"
"chapadao","hash_E8722058","HASH_E8722058","unknown","","","","","native_or_missing"
"chapadao","hash_B6CF545F","HASH_B6CF545F","unknown","","","","","native_or_missing"
"chapadao","hash_4D7BEC84","HASH_4D7BEC84","unknown","","","","","native_or_missing"
"chapadao","hash_20DA9342","HASH_20DA9342","unknown","","","","","native_or_missing"
"chapadao","hash_F5D66055","HASH_F5D66055","unknown","","","","","native_or_missing"
"chapadao","hash_8DDFA3F8","HASH_8DDFA3F8","unknown","","","","","native_or_missing"
"chapadao","hash_C7CCD065","HASH_C7CCD065","unknown","","","","","native_or_missing"
"chapadao","hash_9D087086","HASH_9D087086","unknown","","","","","native_or_missing"
"chapadao","hash_45FD4590","HASH_45FD4590","unknown","","","","","native_or_missing"
"chapadao","hash_A3460206","HASH_A3460206","unknown","","","","","native_or_missing"
"chapadao","hash_96B18390","HASH_96B18390","unknown","","","","","native_or_missing"
"chapadao","hash_90EEAA12","HASH_90EEAA12","unknown","","","","","native_or_missing"
"chapadao","hash_5ECC1D4C","HASH_5ECC1D4C","unknown","","","","","native_or_missing"
